,iteration,visit,item_id,visitor_id,reward,total_reward,fraction_relevant
128,0,128,0132793040,AKM1MP6P0OYPR,1,117,0.9069767441860465
129,0,129,0132793040,AKM1MP6P0OYPR,1,118,0.9076923076923077
130,0,130,0132793040,AKM1MP6P0OYPR,1,119,0.9083969465648855
131,0,131,0132793040,AKM1MP6P0OYPR,1,120,0.9090909090909091
132,0,132,0132793040,AKM1MP6P0OYPR,1,121,0.9097744360902256
133,0,133,0132793040,AKM1MP6P0OYPR,1,122,0.9104477611940298
134,0,134,0132793040,AKM1MP6P0OYPR,1,123,0.9111111111111111
135,0,135,0132793040,AKM1MP6P0OYPR,1,124,0.9117647058823529
136,0,136,0132793040,AKM1MP6P0OYPR,1,125,0.9124087591240876
137,0,137,0132793040,AKM1MP6P0OYPR,1,126,0.9130434782608695
138,0,138,0132793040,AKM1MP6P0OYPR,1,127,0.9136690647482014
139,0,139,0132793040,AKM1MP6P0OYPR,1,128,0.9142857142857143
140,0,140,0132793040,AKM1MP6P0OYPR,1,129,0.9148936170212766
141,0,141,0132793040,AKM1MP6P0OYPR,1,130,0.9154929577464789
142,0,142,0132793040,AKM1MP6P0OYPR,1,131,0.916083916083916
143,0,143,0132793040,AKM1MP6P0OYPR,1,132,0.9166666666666666
144,0,144,0528881469,A2CPBQ5W4OGBX,0,132,0.9103448275862069
145,0,145,0132793040,AKM1MP6P0OYPR,1,133,0.910958904109589
146,0,146,0132793040,AKM1MP6P0OYPR,1,134,0.9115646258503401
147,0,147,0132793040,AKM1MP6P0OYPR,1,135,0.9121621621621622
148,0,148,0132793040,AKM1MP6P0OYPR,1,136,0.912751677852349
149,0,149,0132793040,AKM1MP6P0OYPR,1,137,0.9133333333333333
150,0,150,0132793040,AKM1MP6P0OYPR,1,138,0.9139072847682119
151,0,151,0528881469,A3N7T0DY83Y4IG,0,138,0.9078947368421053
152,0,152,0132793040,AKM1MP6P0OYPR,1,139,0.9084967320261438
153,0,153,0132793040,AKM1MP6P0OYPR,1,140,0.9090909090909091
154,0,154,0132793040,AKM1MP6P0OYPR,1,141,0.9096774193548387
155,0,155,0594012015,A1HOSS7PNC1LMU,0,141,0.9038461538461539
156,0,156,0132793040,AKM1MP6P0OYPR,1,142,0.9044585987261147
157,0,157,0594202442,A1NQNJ3EAZ6CMZ,0,142,0.8987341772151899
158,0,158,0594451647,A14KUMEJ094IZ3,1,143,0.89937106918239
159,0,159,0132793040,AKM1MP6P0OYPR,1,144,0.9
160,0,160,0132793040,AKM1MP6P0OYPR,1,145,0.9006211180124224
161,0,161,0132793040,AKM1MP6P0OYPR,1,146,0.9012345679012346
162,0,162,0132793040,AKM1MP6P0OYPR,1,147,0.901840490797546
163,0,163,0132793040,AKM1MP6P0OYPR,1,148,0.9024390243902439
164,0,164,0132793040,AKM1MP6P0OYPR,1,149,0.9030303030303031
165,0,165,0132793040,AKM1MP6P0OYPR,1,150,0.9036144578313253
166,0,166,0132793040,AKM1MP6P0OYPR,1,151,0.9041916167664671
167,0,167,0132793040,AKM1MP6P0OYPR,1,152,0.9047619047619048
168,0,168,0132793040,AKM1MP6P0OYPR,1,153,0.9053254437869822
169,0,169,0511189877,A89DO69P0XZ27,1,154,0.9058823529411765
170,0,170,0132793040,AKM1MP6P0OYPR,1,155,0.9064327485380117
171,0,171,0132793040,AKM1MP6P0OYPR,1,156,0.9069767441860465
172,0,172,0594033926,A2RX85Y4S27N2J,0,156,0.9017341040462428
173,0,173,0132793040,AKM1MP6P0OYPR,1,157,0.9022988505747126
174,0,174,0594451647,A3S0RV5ZQ37538,0,157,0.8971428571428571
175,0,175,0132793040,AKM1MP6P0OYPR,1,158,0.8977272727272727
176,0,176,0132793040,AKM1MP6P0OYPR,1,159,0.8983050847457628
177,0,177,0132793040,AKM1MP6P0OYPR,1,160,0.898876404494382
178,0,178,0594450209,A244IAP7UBVHH6,1,161,0.8994413407821229
179,0,179,0132793040,AKM1MP6P0OYPR,1,162,0.9
180,0,180,0132793040,AKM1MP6P0OYPR,1,163,0.9005524861878453
181,0,181,0528881469,A1E4WG8HRWWK4R,1,164,0.9010989010989011
182,0,182,0132793040,AKM1MP6P0OYPR,1,165,0.9016393442622951
183,0,183,0132793040,AKM1MP6P0OYPR,1,166,0.9021739130434783
184,0,184,0132793040,AKM1MP6P0OYPR,1,167,0.9027027027027027
185,0,185,0132793040,AKM1MP6P0OYPR,1,168,0.9032258064516129
186,0,186,0132793040,AKM1MP6P0OYPR,1,169,0.9037433155080213
187,0,187,0132793040,AKM1MP6P0OYPR,1,170,0.9042553191489362
188,0,188,0132793040,AKM1MP6P0OYPR,1,171,0.9047619047619048
189,0,189,0132793040,AKM1MP6P0OYPR,1,172,0.9052631578947369
190,0,190,0132793040,AKM1MP6P0OYPR,1,173,0.9057591623036649
191,0,191,0132793040,AKM1MP6P0OYPR,1,174,0.90625
192,0,192,0132793040,AKM1MP6P0OYPR,1,175,0.9067357512953368
193,0,193,0132793040,AKM1MP6P0OYPR,1,176,0.9072164948453608
194,0,194,0132793040,AKM1MP6P0OYPR,1,177,0.9076923076923077
195,0,195,0132793040,AKM1MP6P0OYPR,1,178,0.9081632653061225
196,0,196,0132793040,AKM1MP6P0OYPR,1,179,0.9086294416243654
197,0,197,0594287995,A34TPQUVSQXXPX,1,180,0.9090909090909091
198,0,198,0132793040,AKM1MP6P0OYPR,1,181,0.9095477386934674
199,0,199,0132793040,AKM1MP6P0OYPR,1,182,0.91
200,1,0,0132793040,AKM1MP6P0OYPR,1,1,1.0
201,1,1,0132793040,AKM1MP6P0OYPR,1,2,1.0
202,1,2,0132793040,AKM1MP6P0OYPR,1,3,1.0
203,1,3,0132793040,AKM1MP6P0OYPR,1,4,1.0
204,1,4,0132793040,AKM1MP6P0OYPR,1,5,1.0
205,1,5,0132793040,AKM1MP6P0OYPR,1,6,1.0
206,1,6,0132793040,AKM1MP6P0OYPR,1,7,1.0
207,1,7,0132793040,AKM1MP6P0OYPR,1,8,1.0
208,1,8,0528881469,AR84FMFYCQCWF,0,8,0.8888888888888888
209,1,9,0132793040,AKM1MP6P0OYPR,1,9,0.9
210,1,10,0132793040,AKM1MP6P0OYPR,1,10,0.9090909090909091
211,1,11,0528881469,A24QFSUU00IZ05,0,10,0.8333333333333334
212,1,12,0132793040,AKM1MP6P0OYPR,1,11,0.8461538461538461
213,1,13,0132793040,AKM1MP6P0OYPR,1,12,0.8571428571428571
214,1,14,0132793040,AKM1MP6P0OYPR,1,13,0.8666666666666667
215,1,15,0132793040,AKM1MP6P0OYPR,1,14,0.875
216,1,16,0132793040,AKM1MP6P0OYPR,1,15,0.8823529411764706
217,1,17,0132793040,AKM1MP6P0OYPR,1,16,0.8888888888888888
218,1,18,0594450209,AWA0CM7TY98QX,1,17,0.8947368421052632
219,1,19,0132793040,AKM1MP6P0OYPR,1,18,0.9
220,1,20,0594033926,A1FXYTO11KEJ2P,0,18,0.8571428571428571
221,1,21,0528881469,A2XSWV6AQI90BR,0,18,0.8181818181818182
222,1,22,0132793040,AKM1MP6P0OYPR,1,19,0.8260869565217391
223,1,23,0132793040,AKM1MP6P0OYPR,1,20,0.8333333333333334
224,1,24,0132793040,AKM1MP6P0OYPR,1,21,0.84
225,1,25,0132793040,AKM1MP6P0OYPR,1,22,0.8461538461538461
226,1,26,0528881469,A2CPBQ5W4OGBX,0,22,0.8148148148148148
227,1,27,0594012015,A2EGPA22UHMQXL,0,22,0.7857142857142857
228,1,28,0594033926,A3I1C8WM8DLSMM,1,23,0.7931034482758621
229,1,29,0132793040,AKM1MP6P0OYPR,1,24,0.8
230,1,30,0132793040,AKM1MP6P0OYPR,1,25,0.8064516129032258
231,1,31,0528881469,AO94DHGC771SJ,1,26,0.8125
232,1,32,0132793040,AKM1MP6P0OYPR,1,27,0.8181818181818182
233,1,33,0132793040,AKM1MP6P0OYPR,1,28,0.8235294117647058
234,1,34,0132793040,AKM1MP6P0OYPR,1,29,0.8285714285714286
235,1,35,0132793040,AKM1MP6P0OYPR,1,30,0.8333333333333334
236,1,36,0528881469,A132P6YSJSI5G2,0,30,0.8108108108108109
237,1,37,0132793040,AKM1MP6P0OYPR,1,31,0.8157894736842105
238,1,38,0321732944,A2CX7LUOHB2NDG,1,32,0.8205128205128205
239,1,39,0132793040,AKM1MP6P0OYPR,1,33,0.825
240,1,40,0132793040,AKM1MP6P0OYPR,1,34,0.8292682926829268
241,1,41,0132793040,AKM1MP6P0OYPR,1,35,0.8333333333333334
242,1,42,0132793040,AKM1MP6P0OYPR,1,36,0.8372093023255814
243,1,43,0132793040,AKM1MP6P0OYPR,1,37,0.8409090909090909
244,1,44,0132793040,AKM1MP6P0OYPR,1,38,0.8444444444444444
245,1,45,0594033926,A2MNKBHPMBB0EA,1,39,0.8478260869565217
246,1,46,0132793040,AKM1MP6P0OYPR,1,40,0.851063829787234
247,1,47,0132793040,AKM1MP6P0OYPR,1,41,0.8541666666666666
248,1,48,0594296420,AH3LYMIBZ6DKF,1,42,0.8571428571428571
249,1,49,0528881469,A37K02NKUIT68K,1,43,0.86
250,1,50,0132793040,AKM1MP6P0OYPR,1,44,0.8627450980392157
251,1,51,0132793040,AKM1MP6P0OYPR,1,45,0.8653846153846154
252,1,52,0132793040,AKM1MP6P0OYPR,1,46,0.8679245283018868
253,1,53,0132793040,AKM1MP6P0OYPR,1,47,0.8703703703703703
254,1,54,0132793040,AKM1MP6P0OYPR,1,48,0.8727272727272727
255,1,55,0132793040,AKM1MP6P0OYPR,1,49,0.875
256,1,56,0132793040,AKM1MP6P0OYPR,1,50,0.8771929824561403
257,1,57,0132793040,AKM1MP6P0OYPR,1,51,0.8793103448275862
258,1,58,0132793040,AKM1MP6P0OYPR,1,52,0.8813559322033898
259,1,59,0132793040,AKM1MP6P0OYPR,1,53,0.8833333333333333
260,1,60,0132793040,AKM1MP6P0OYPR,1,54,0.8852459016393442
261,1,61,0594451647,A2OJRZGW5YVGNS,1,55,0.8870967741935484
262,1,62,0594033896,A3ILG56NE5QU37,1,56,0.8888888888888888
263,1,63,0132793040,AKM1MP6P0OYPR,1,57,0.890625
264,1,64,0528881469,A3C5SMBSKKWNPT,1,58,0.8923076923076924
265,1,65,0594033896,A2XTFY0GJDF3R2,0,58,0.8787878787878788
266,1,66,0132793040,AKM1MP6P0OYPR,1,59,0.8805970149253731
267,1,67,0132793040,AKM1MP6P0OYPR,1,60,0.8823529411764706
268,1,68,0132793040,AKM1MP6P0OYPR,1,61,0.8840579710144928
269,1,69,0132793040,AKM1MP6P0OYPR,1,62,0.8857142857142857
270,1,70,0132793040,AKM1MP6P0OYPR,1,63,0.8873239436619719
271,1,71,0132793040,AKM1MP6P0OYPR,1,64,0.8888888888888888
272,1,72,0594033926,A29LNVZLBG0IYN,1,65,0.8904109589041096
273,1,73,0132793040,AKM1MP6P0OYPR,1,66,0.8918918918918919
274,1,74,0132793040,AKM1MP6P0OYPR,1,67,0.8933333333333333
275,1,75,0132793040,AKM1MP6P0OYPR,1,68,0.8947368421052632
276,1,76,0132793040,AKM1MP6P0OYPR,1,69,0.8961038961038961
277,1,77,0594451647,A2JXAZZI9PHK9Z,1,70,0.8974358974358975
278,1,78,0132793040,AKM1MP6P0OYPR,1,71,0.8987341772151899
279,1,79,0132793040,AKM1MP6P0OYPR,1,72,0.9
280,1,80,0594012015,A9HI77BE35VYE,0,72,0.8888888888888888
281,1,81,0132793040,AKM1MP6P0OYPR,1,73,0.8902439024390244
282,1,82,0528881469,A2AOEW5UGXFOOQ,1,74,0.891566265060241
283,1,83,0132793040,AKM1MP6P0OYPR,1,75,0.8928571428571429
284,1,84,0594033926,A3F069UFW04K1E,1,76,0.8941176470588236
285,1,85,0132793040,AKM1MP6P0OYPR,1,77,0.8953488372093024
286,1,86,0132793040,AKM1MP6P0OYPR,1,78,0.896551724137931
287,1,87,0132793040,AKM1MP6P0OYPR,1,79,0.8977272727272727
288,1,88,0132793040,AKM1MP6P0OYPR,1,80,0.898876404494382
289,1,89,0132793040,AKM1MP6P0OYPR,1,81,0.9
290,1,90,0132793040,AKM1MP6P0OYPR,1,82,0.9010989010989011
291,1,91,0132793040,AKM1MP6P0OYPR,1,83,0.9021739130434783
292,1,92,0132793040,AKM1MP6P0OYPR,1,84,0.9032258064516129
293,1,93,0132793040,AKM1MP6P0OYPR,1,85,0.9042553191489362
294,1,94,0132793040,AKM1MP6P0OYPR,1,86,0.9052631578947369
295,1,95,0132793040,AKM1MP6P0OYPR,1,87,0.90625
296,1,96,0132793040,AKM1MP6P0OYPR,1,88,0.9072164948453608
297,1,97,0132793040,AKM1MP6P0OYPR,1,89,0.9081632653061225
298,1,98,0132793040,AKM1MP6P0OYPR,1,90,0.9090909090909091
299,1,99,0132793040,AKM1MP6P0OYPR,1,91,0.91
300,1,100,0132793040,AKM1MP6P0OYPR,1,92,0.9108910891089109
301,1,101,0528881469,A132P6YSJSI5G2,0,92,0.9019607843137255
302,1,102,0321732944,A2CX7LUOHB2NDG,1,93,0.9029126213592233
303,1,103,0132793040,AKM1MP6P0OYPR,1,94,0.9038461538461539
304,1,104,0594012015,A2EGPA22UHMQXL,0,94,0.8952380952380953
305,1,105,0132793040,AKM1MP6P0OYPR,1,95,0.8962264150943396
306,1,106,0132793040,AKM1MP6P0OYPR,1,96,0.897196261682243
307,1,107,0132793040,AKM1MP6P0OYPR,1,97,0.8981481481481481
308,1,108,0594296420,A2DUI0YVE1DZ48,1,98,0.8990825688073395
309,1,109,0132793040,AKM1MP6P0OYPR,1,99,0.9
310,1,110,0132793040,AKM1MP6P0OYPR,1,100,0.9009009009009009
311,1,111,0132793040,AKM1MP6P0OYPR,1,101,0.9017857142857143
312,1,112,0132793040,AKM1MP6P0OYPR,1,102,0.9026548672566371
313,1,113,0132793040,AKM1MP6P0OYPR,1,103,0.9035087719298246
314,1,114,0132793040,AKM1MP6P0OYPR,1,104,0.9043478260869565
315,1,115,0439886341,A1GI0U4ZRJA8WN,0,104,0.896551724137931
316,1,116,0594012015,A1HOSS7PNC1LMU,0,104,0.8888888888888888
317,1,117,0132793040,AKM1MP6P0OYPR,1,105,0.8898305084745762
318,1,118,0132793040,AKM1MP6P0OYPR,1,106,0.8907563025210085
319,1,119,0132793040,AKM1MP6P0OYPR,1,107,0.8916666666666667
320,1,120,0132793040,AKM1MP6P0OYPR,1,108,0.8925619834710744
321,1,121,0132793040,AKM1MP6P0OYPR,1,109,0.8934426229508197
322,1,122,0132793040,AKM1MP6P0OYPR,1,110,0.8943089430894309
323,1,123,0132793040,AKM1MP6P0OYPR,1,111,0.8951612903225806
324,1,124,0132793040,AKM1MP6P0OYPR,1,112,0.896
325,1,125,0594033926,A3HGTTFIDLCWDJ,0,112,0.8888888888888888
326,1,126,0132793040,AKM1MP6P0OYPR,1,113,0.889763779527559
327,1,127,0132793040,AKM1MP6P0OYPR,1,114,0.890625
328,1,128,0594012015,A3HFUWKSPF5QEH,1,115,0.8914728682170543
329,1,129,0528881469,A24QFSUU00IZ05,0,115,0.8846153846153846
330,1,130,0528881469,A3IQGFB959IR4P,0,115,0.8778625954198473
331,1,131,0528881469,A3N7T0DY83Y4IG,0,115,0.8712121212121212
332,1,132,0132793040,AKM1MP6P0OYPR,1,116,0.8721804511278195
333,1,133,0132793040,AKM1MP6P0OYPR,1,117,0.8731343283582089
334,1,134,0132793040,AKM1MP6P0OYPR,1,118,0.8740740740740741
335,1,135,0132793040,AKM1MP6P0OYPR,1,119,0.875
336,1,136,0132793040,AKM1MP6P0OYPR,1,120,0.8759124087591241
337,1,137,0132793040,AKM1MP6P0OYPR,1,121,0.8768115942028986
338,1,138,0132793040,AKM1MP6P0OYPR,1,122,0.8776978417266187
339,1,139,0528881469,A2AEHUKOV014BP,1,123,0.8785714285714286
340,1,140,0132793040,AKM1MP6P0OYPR,1,124,0.8794326241134752
341,1,141,0132793040,AKM1MP6P0OYPR,1,125,0.8802816901408451
342,1,142,0594033896,A2XTFY0GJDF3R2,0,125,0.8741258741258742
343,1,143,0132793040,AKM1MP6P0OYPR,1,126,0.875
344,1,144,0132793040,AKM1MP6P0OYPR,1,127,0.8758620689655172
345,1,145,0132793040,AKM1MP6P0OYPR,1,128,0.8767123287671232
346,1,146,0132793040,AKM1MP6P0OYPR,1,129,0.8775510204081632
347,1,147,0132793040,AKM1MP6P0OYPR,1,130,0.8783783783783784
348,1,148,0132793040,AKM1MP6P0OYPR,1,131,0.8791946308724832
349,1,149,0594033926,A2RX85Y4S27N2J,0,131,0.8733333333333333
350,1,150,0132793040,AKM1MP6P0OYPR,1,132,0.8741721854304636
351,1,151,0132793040,AKM1MP6P0OYPR,1,133,0.875
352,1,152,0594451647,AAZ084UMH8VZ2,1,134,0.8758169934640523
353,1,153,0132793040,AKM1MP6P0OYPR,1,135,0.8766233766233766
354,1,154,0132793040,AKM1MP6P0OYPR,1,136,0.8774193548387097
355,1,155,0132793040,AKM1MP6P0OYPR,1,137,0.8782051282051282
356,1,156,0132793040,AKM1MP6P0OYPR,1,138,0.8789808917197452
357,1,157,0132793040,AKM1MP6P0OYPR,1,139,0.879746835443038
358,1,158,0132793040,AKM1MP6P0OYPR,1,140,0.8805031446540881
359,1,159,0511189877,A3J3BRHTDRFJ2G,0,140,0.875
360,1,160,0132793040,AKM1MP6P0OYPR,1,141,0.8757763975155279
361,1,161,0594033934,A1UMFN4RKU451R,1,142,0.8765432098765432
362,1,162,0594017580,A3JSAGWSLY5044,0,142,0.8711656441717791
363,1,163,0594017343,A34O6MND17VDDH,0,142,0.8658536585365854
364,1,164,0132793040,AKM1MP6P0OYPR,1,143,0.8666666666666667
365,1,165,0132793040,AKM1MP6P0OYPR,1,144,0.8674698795180723
366,1,166,0132793040,AKM1MP6P0OYPR,1,145,0.8682634730538922
367,1,167,0528881469,AMO214LNFCEI4,0,145,0.8630952380952381
368,1,168,0132793040,AKM1MP6P0OYPR,1,146,0.863905325443787
369,1,169,0132793040,AKM1MP6P0OYPR,1,147,0.8647058823529412
370,1,170,0132793040,AKM1MP6P0OYPR,1,148,0.8654970760233918
371,1,171,0594202442,A1NQNJ3EAZ6CMZ,0,148,0.8604651162790697
372,1,172,0132793040,AKM1MP6P0OYPR,1,149,0.861271676300578
